freqs,I,Q
7091000000.0,0.6559472993612893,0.7482971967410368
7092000000.0,0.6561915026099872,0.74808701963446
7093000000.0,0.6564356403299699,0.7478767615088225
7094000000.0,0.6566797124936654,0.7476664223824363
7095000000.0,0.6569237190735029,0.7474560022736226
7096000000.0,0.6571676600419184,0.7472455012007104
7097000000.0,0.65741153537135,0.7470349191820378
7098000000.0,0.6576553450342414,0.7468242562359511
7099000000.0,0.6578990890030388,0.7466135123808044
7100000000.0,0.6581427672501939,0.7464026876349619
7101000000.0,0.6583863797481622,0.7461917820167939
7102000000.0,0.6586299264694034,0.7459807955446811
7103000000.0,0.6588734073863808,0.7457697282370119
7104000000.0,0.659116822471562,0.7455585801121831
7105000000.0,0.6593601716974193,0.7453473511886001
7106000000.0,0.6596034550364284,0.7451360414846762
7107000000.0,0.6598466724610698,0.7449246510188337
7108000000.0,0.6600898239438279,0.7447131798095032
7109000000.0,0.6603329094571911,0.7445016278751238
7110000000.0,0.6605759289736519,0.7442899952341421
7111000000.0,0.6608188824657076,0.7440782819050141
7112000000.0,0.6610617699058592,0.7438664879062044
7113000000.0,0.6613045912666118,0.743654613256185
7114000000.0,0.6615473465204756,0.7434426579734366
7115000000.0,0.6617900356399636,0.7432306220764483
7116000000.0,0.6620326585975943,0.7430185055837182
7117000000.0,0.6622752153658895,0.7428063085137521
7118000000.0,0.662517705917376,0.7425940308850635
7119000000.0,0.6627601302245838,0.742381672716176
7120000000.0,0.6630024882600484,0.74216923402562
7121000000.0,0.6632447799963085,0.741956714831935
7122000000.0,0.6634870054059078,0.7417441151536687
7123000000.0,0.6637291644613939,0.741531435009377
7124000000.0,0.6639712571353183,0.741318674417624
7125000000.0,0.6642132834002376,0.7411058333969827
7126000000.0,0.6644552432287122,0.740892911966034
7127000000.0,0.664697136593307,0.7406799101433666
7128000000.0,0.664938963466591,0.7404668279475788
7129000000.0,0.6651807238211372,0.7402536653972754
7130000000.0,0.6654224176295239,0.7400404225110718
7131000000.0,0.6656640448643327,0.7398270993075893
7132000000.0,0.6659056054981499,0.739613695805459
7133000000.0,0.6661470995035662,0.7394002120233198
7134000000.0,0.6663885268531767,0.7391866479798193
7135000000.0,0.6666298875195804,0.7389730036936124
7136000000.0,0.6668711814753816,0.7387592791833636
7137000000.0,0.6671124086931873,0.7385454744677441
7138000000.0,0.6673535691456108,0.7383315895654345
7139000000.0,0.6675946628052681,0.7381176244951235
7140000000.0,0.6678356896447811,0.7379035792755075
7141000000.0,0.6680766496367749,0.7376894539252912
7142000000.0,0.6683175427538797,0.7374752484631885
7143000000.0,0.6685583689687294,0.7372609629079203
7144000000.0,0.6687991282539629,0.7370465972782159
7145000000.0,0.6690398205822233,0.7368321515928136
7146000000.0,0.6692804459261582,0.7366176258704594
7147000000.0,0.6695210042584195,0.736403020129907
7148000000.0,0.6697614955516634,0.7361883343899193
7149000000.0,0.6700019197785512,0.7359735686692667
7150000000.0,0.670242276911748,0.7357587229867275
7151000000.0,0.6704825669239233,0.7355437973610891
7152000000.0,0.6707227897877512,0.7353287918111466
7153000000.0,0.6709629454759108,0.735113706355703
7154000000.0,0.6712030339610853,0.7348985410135692
7155000000.0,0.6714430552159618,0.7346832958035651
7156000000.0,0.6716830092132328,0.7344679707445184
7157000000.0,0.671922895925595,0.7342525658552647
7158000000.0,0.6721627153257492,0.7340370811546479
7159000000.0,0.6724024673864014,0.73382151666152
7160000000.0,0.6726421520802611,0.733605872394741
7161000000.0,0.6728817693800436,0.7333901483731791
7162000000.0,0.673121319258468,0.7331743446157107
7163000000.0,0.673360801688258,0.7329584611412199
7164000000.0,0.6736002166421418,0.7327424979685994
7165000000.0,0.673839564092852,0.73252645511675
7166000000.0,0.6740788440131265,0.7323103326045793
7167000000.0,0.6743180563757071,0.7320941304510048
7168000000.0,0.6745572011533405,0.7318778486749509
7169000000.0,0.674796278318778,0.7316614872953504
7170000000.0,0.6750352878447748,0.7314450463311438
7171000000.0,0.6752742297040916,0.7312285258012803
7172000000.0,0.6755131038694935,0.7310119257247166
7173000000.0,0.6757519103137499,0.7307952461204176
7174000000.0,0.6759906490096349,0.7305784870073561
7175000000.0,0.6762293199299277,0.7303616484045125
7176000000.0,0.6764679230474113,0.7301447303308765
7177000000.0,0.6767064583348742,0.7299277328054442
7178000000.0,0.6769449257651087,0.7297106558472213
7179000000.0,0.677183325310913,0.7294934994752192
7180000000.0,0.6774216569450888,0.7292762637084598
7181000000.0,0.6776599206404431,0.7290589485659713
7182000000.0,0.677898116369787,0.7288415540667906
7183000000.0,0.678136244105937,0.728624080229962
7184000000.0,0.6783743038217137,0.7284065270745381
7185000000.0,0.6786122954899434,0.7281888946195796
7186000000.0,0.6788502190834557,0.7279711828841545
7187000000.0,0.6790880745750856,0.7277533918873395
7188000000.0,0.6793258619376736,0.7275355216482181
7189000000.0,0.6795635811440636,0.727317572185883
7190000000.0,0.6798012321671046,0.7270995435194343
7191000000.0,0.6800388149796516,0.7268814356679789
7192000000.0,0.6802763295545627,0.7266632486506334
7193000000.0,0.6805137758647023,0.7264449824865207
7194000000.0,0.6807511538829376,0.7262266371947727
7195000000.0,0.6809884635821426,0.726008212794528
7196000000.0,0.6812257049351951,0.7257897093049344
7197000000.0,0.6814628779149776,0.7255711267451465
7198000000.0,0.681699982494378,0.7253524651343268
7199000000.0,0.6819370186462885,0.725133724491646
7200000000.0,0.6821739863436066,0.724914904836283
7201000000.0,0.6824108855592339,0.724696006187423
7202000000.0,0.6826477162660781,0.7244770285642602
7203000000.0,0.68288447843705,0.7242579719859971
7204000000.0,0.6831211720450676,0.7240388364718418
7205000000.0,0.6833577970630518,0.7238196220410121
7206000000.0,0.6835943534639288,0.7236003287127329
